-86.56776164301485,36.03423831597282
-86.56783290707435,36.03423142285749
-86.56789291042222,36.03423547011428
-86.56776164301485,36.03423831597282
-86.56930500927388,36.03397174116354
-86.56933034313882,36.03391997528087
-86.56935323147056,36.03395648655274
-86.56932594403447,36.03425533524232
-86.56918144141675,36.03413082556665
-86.56922063869358,36.0340919142925
-86.56923941308813,36.03406874977328
-86.56929301480805,36.03399707135787
-86.56930500927388,36.03397174116354
-86.65663124556325,36.04396611962724
-86.65037772382263,36.0405183867183
-86.64950915965542,36.04003906057023
-86.64768326778422,36.03866450606907
-86.64766666457281,36.03865051625556
-86.64364705698674,36.03525118677833
-86.63509578116432,36.02756784154807
-86.63508789509955,36.02761610510819
-86.63507063200892,36.02757142177252
-86.63179982410067,36.02460426517482
-86.62514671004149,36.0185496351713
-86.620444340048,36.01429046567722
-86.62042241024899,36.01427066069605
-86.62012311176507,36.01400020721337
-86.62011769799111,36.01399531769709
-86.61846664596192,36.01250331737741
-86.61843058468931,36.01247072852524
-86.61814434226174,36.01221204381915
-86.61560945996546,36.00992214880083
-86.61453743418214,36.00896524368639
-86.61298322049436,36.00756038887347
-86.6131487035471,36.00586546322519
-86.61318340367609,36.00563013080962
-86.61411580072328,36.00036623914538
-86.6150895249593,35.99486696619182
-86.61557215025596,35.99170747011306
-86.60960184924075,35.9912873067162
-86.60957657230277,35.98940068837236
-86.60956650321418,35.98861615154927
-86.60957234259861,35.98796669418002
-86.60971745433444,35.98643634238776
-86.60977827811446,35.98572836652765
-86.60839991582337,35.98555952042769
-86.607294138349,35.98540906369297
-86.60749366193868,35.98391689973422
-86.60802967397677,35.97992861458663
-86.60835757021022,35.97993465039515
-86.60971676718144,35.9799970038757
-86.60999256440698,35.97840994511765
-86.61048458964048,35.97558116983041
-86.61434585073589,35.97596701117268
-86.61394902314615,35.9728955066854
-86.61390003027014,35.97232764249163
-86.61459609507499,35.96776159459017
-86.61638471878963,35.96796892718518
-86.61840526767409,35.96818767911965
-86.61923662250427,35.96827735903771
-86.61891742915297,35.97138220241531
-86.62183033744465,35.97169575400147
-86.62520559157679,35.97200903290104
-86.62781006520332,35.97228887753407
-86.62771695981407,35.97282451150601
-86.62752792937016,35.97405293174405
-86.62859035409994,35.97412101371219
-86.62963974714209,35.9741649793841
-86.63074207965072,35.97423613027404
-86.63186341801057,35.97431706114516
-86.63269950037278,35.97439618434493
-86.63387898840504,35.97447898860755
-86.63570217907284,35.97458805375784
-86.63766348891184,35.97472493045498
-86.63873485484662,35.97480990808728
-86.63944233656801,35.97486604103224
-86.64100467792998,35.974980806524
-86.64251563682519,35.97509362824151
-86.64373853712215,35.97519258735842
-86.64506690061518,35.97529316681315
-86.64670791454273,35.97543820516174
-86.64868050002853,35.97562648883293
-86.64859720217615,35.97651921863405
-86.64888837774384,35.97658248296614
-86.65302889570704,35.97818422450534
-86.65906026952987,35.98051667564483
-86.66703845116628,35.98360176985354
-86.66923368514942,35.98451153939926
-86.67398161238177,35.98629379478236
-86.67751812061597,35.98766181903026
-86.679407113585,35.9883874175784
-86.68104721070013,35.98901769411183
-86.68178587225088,35.98930141767327
-86.68217667976087,35.98977940961232
-86.68328488575906,35.99097528783247
-86.68418170509185,35.99195807776352
-86.68501575277847,35.99287198937927
-86.68572413471162,35.99363716484569
-86.68611417195935,35.9940206456451
-86.68640323428075,35.99429811064281
-86.68660087935355,35.99448049475062
-86.68786981426391,35.9954831121924
-86.68942733462352,35.9951423481855
-86.68960682903405,35.9951797808471
-86.68987628032987,35.99522109343398
-86.69032517813186,35.99521632339527
-86.69056283374812,35.99517759940835
-86.69086853283294,35.99503299338843
-86.69117099172989,35.99482686861668
-86.6914746770111,35.99460645075145
-86.69154997693373,35.99455766821735
-86.69171739478681,35.9945281361797
-86.69197902846079,35.99460355384951
-86.69242939593803,35.99476799306618
-86.69273799008772,35.99495632240647
-86.69278580365632,35.99501208959462
-86.69292988395328,35.9954079517406
-86.69310436458692,35.99587836169503
-86.69314148276254,35.99598688096413
-86.69339687876362,35.99621081587386
-86.69914466020781,35.99973338192427
-86.70189056632866,36.00141320904607
-86.70651092825618,36.00425742255556
-86.70832302881793,36.00537069970996
-86.7099901819719,36.00637582409338
-86.71282880333635,36.00817831311822
-86.7184241290505,36.00870288182872
-86.7208459796658,36.00892324022939
-86.73029707587401,36.00977545663912
-86.73152945205231,36.00988918354875
-86.73240220553966,36.00996972900605
-86.73406400394357,36.01086384330002
-86.73686002509409,36.01235655973828
-86.74212102699117,36.0151235155228
-86.74380363975602,36.01601071939147
-86.75068857169494,36.01969951470225
-86.754141160271,36.02154822087387
-86.75775749491915,36.02342612721408
-86.76086362660153,36.02517235905157
-86.75772954071523,36.02347000985127
-86.7566615564471,36.02513824235495
-86.75605266602579,36.02587744556596
-86.75553100850109,36.02654450115557
-86.75561932072716,36.02658481077374
-86.75558218612714,36.0266362095615
-86.7554413680265,36.02769921455927
